id,direction,chosenAlt,hhid,pnum,pid,personType,age,cdapActivity,schoolAtHome,schoolMaz,eligible,ArriveInterval,returnInterval,homeSchDist,schHomeDist,ad1Arr,ad1Ret,ad2Dep,ad2Ret,escortType,bundle,childid,chaufid,chaufPnum,chaufPid,chaufPersonType,chaufDArrive,chaufReturn,randNum
3221,0,0,1483,2,3855,1,43,1,-1,-1,0,23,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3222,1,28,1483,3,3856,6,17,1,1,21811,1,19,55,673,673,23,54,23,57,1,1,1,1,2,3855,1,23,54,437568080
3223,0,0,1483,4,3857,2,20,2,-1,25485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3224,0,0,1483,1,3854,1,48,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3225,0,0,1483,2,3855,1,43,1,-1,-1,0,23,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3226,2,30,1483,3,3856,6,17,1,1,21811,1,19,55,673,673,0,0,23,54,1,1,1,2,2,3855,1,23,54,735660131
3227,0,0,1483,4,3857,2,20,2,-1,25485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3228,0,0,1484,1,3858,1,37,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3229,1,1,1484,2,3859,7,15,1,1,20205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556000588
3230,1,1,1484,3,3860,7,13,1,1,21031,1,17,47,557,557,0,0,0,0,0,0,0,0,0,0,0,0,0,556000588
3231,1,1,1484,4,3861,7,11,1,1,21019,1,21,50,557,557,0,0,0,0,0,0,0,0,0,0,0,0,0,556000588
3232,1,1,1484,5,3862,7,6,1,1,21811,1,22,49,673,673,0,0,0,0,0,0,0,0,0,0,0,0,0,556000588
3233,0,0,1484,1,3858,1,37,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3234,2,1,1484,2,3859,7,15,1,1,20205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794191380
3235,2,1,1484,3,3860,7,13,1,1,21031,1,17,47,557,557,0,0,0,0,0,0,0,0,0,0,0,0,0,794191380
3236,2,1,1484,4,3861,7,11,1,1,21019,1,21,50,557,557,0,0,0,0,0,0,0,0,0,0,0,0,0,794191380
3237,2,1,1484,5,3862,7,6,1,1,21811,1,22,49,673,673,0,0,0,0,0,0,0,0,0,0,0,0,0,794191380
3238,0,0,1490,1,3872,1,29,1,-1,-1,0,20,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3239,0,0,1490,2,3873,4,26,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,1,1,1490,3,3874,7,6,1,1,21811,1,28,56,368,368,20,36,0,0,0,0,0,0,0,0,0,0,0,552078727
3241,1,1,1490,4,3875,8,3,3,2,21292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552078727
3242,0,0,1490,1,3872,1,29,1,-1,-1,0,20,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3243,0,0,1490,2,3873,4,26,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3244,2,1,1490,3,3874,7,6,1,1,21811,1,28,56,368,368,20,36,0,0,0,0,0,0,0,0,0,0,0,248901959
3245,2,1,1490,4,3875,8,3,3,2,21292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248901959
3246,0,0,1492,1,3878,4,45,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3247,0,0,1492,2,3879,1,46,1,-1,-1,0,23,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3248,1,51,1492,3,3880,7,8,1,1,20070,1,21,50,1103,1103,0,0,23,60,2,1,2,1,1,3878,4,0,0,437768669
3249,1,51,1492,4,3881,7,5,1,1,21813,1,18,46,484,484,0,0,23,60,2,1,1,1,1,3878,4,0,0,437768669
3250,0,0,1492,1,3878,4,45,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3251,0,0,1492,2,3879,1,46,1,-1,-1,0,23,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3252,2,76,1492,3,3880,7,8,1,1,20070,1,21,50,1103,1103,0,0,23,60,2,2,2,1,1,3878,4,0,0,834270562
3253,2,76,1492,4,3881,7,5,1,1,21813,1,18,46,484,484,0,0,23,60,2,1,1,1,1,3878,4,0,0,834270562
3254,0,0,1500,1,3891,1,52,1,-1,-1,0,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,0,0,1500,2,3892,2,45,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3256,1,1,1500,3,3893,7,8,1,1,21051,1,17,50,299,299,0,0,10,45,0,0,0,0,0,0,0,0,0,171069420
3257,1,1,1500,4,3894,7,6,1,1,21051,1,19,48,299,299,0,0,10,45,0,0,0,0,0,0,0,0,0,171069420
3258,0,0,1500,1,3891,1,52,1,-1,-1,0,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,0,0,1500,2,3892,2,45,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3260,2,76,1500,3,3893,7,8,1,1,21051,1,17,50,299,299,0,0,10,45,2,2,2,1,2,3892,2,0,0,925415804
3261,2,76,1500,4,3894,7,6,1,1,21051,1,19,48,299,299,0,0,10,45,2,1,1,1,2,3892,2,0,0,925415804
3262,0,0,1501,1,3895,4,29,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3263,0,0,1501,2,3896,1,39,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3264,1,29,1501,3,3897,8,3,1,1,22250,1,21,34,747,747,0,0,0,0,2,1,1,1,1,3895,4,0,0,413999477
3265,1,29,1501,4,3898,7,13,1,2,21213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413999477
3266,0,0,1501,1,3895,4,29,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3267,0,0,1501,2,3896,1,39,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3268,2,29,1501,3,3897,8,3,1,1,22250,1,21,34,747,747,0,0,0,0,2,1,1,1,1,3895,4,0,0,542307771
3269,2,29,1501,4,3898,7,13,1,2,21213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542307771
3270,0,0,1506,1,3909,4,48,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3271,0,0,1506,2,3910,1,54,1,-1,-1,0,31,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3272,0,0,1506,3,3911,4,29,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3273,1,1,1506,4,3912,6,17,1,1,20849,1,18,46,403,403,0,0,31,76,0,0,0,0,0,0,0,0,0,380981724
3274,1,1,1506,5,3913,6,16,1,1,20869,1,19,48,403,403,0,0,31,76,0,0,0,0,0,0,0,0,0,380981724
3275,0,0,1506,1,3909,4,48,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3276,0,0,1506,2,3910,1,54,1,-1,-1,0,31,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3277,0,0,1506,3,3911,4,29,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3278,2,1,1506,4,3912,6,17,1,1,20849,1,18,46,403,403,0,0,31,76,0,0,0,0,0,0,0,0,0,120172542
3279,2,1,1506,5,3913,6,16,1,1,20869,1,19,48,403,403,0,0,31,76,0,0,0,0,0,0,0,0,0,120172542
3280,0,0,1507,1,3914,1,20,1,-1,-1,0,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3281,1,28,1507,2,3915,8,5,1,1,20890,1,16,46,798,798,19,40,0,0,1,1,1,1,1,3914,1,19,40,293591304
3282,1,28,1507,3,3916,8,0,1,2,20190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293591304
3283,0,0,1507,1,3914,1,20,1,-1,-1,0,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3284,2,28,1507,2,3915,8,5,1,1,20890,1,16,46,798,798,19,40,0,0,1,1,1,1,1,3914,1,19,40,308008425
3285,2,28,1507,3,3916,8,0,1,2,20190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308008425
3286,0,0,1508,1,3917,1,34,1,-1,-1,0,8,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3287,1,1,1508,2,3918,7,8,1,1,20205,1,23,52,414,414,8,49,0,0,0,0,0,0,0,0,0,0,0,75243384
3288,0,0,1508,1,3917,1,34,1,-1,-1,0,8,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3289,2,28,1508,2,3918,7,8,1,1,20205,1,23,52,414,414,8,49,0,0,1,1,1,1,1,3917,1,8,49,994085752
3290,0,0,1512,1,3930,2,49,1,-1,-1,0,22,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3291,1,28,1512,2,3931,7,12,1,1,21811,1,21,52,1356,1356,22,69,0,0,1,1,1,1,1,3930,2,22,69,996633087
3292,0,0,1512,1,3930,2,49,1,-1,-1,0,22,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293,2,1,1512,2,3931,7,12,1,1,21811,1,21,52,1356,1356,22,69,0,0,0,0,0,0,0,0,0,0,0,712632904
3294,0,0,1513,1,3932,2,48,1,-1,-1,0,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3295,1,1,1513,2,3933,7,6,1,1,21020,1,22,51,845,845,5,41,0,0,0,0,0,0,0,0,0,0,0,471350365
3296,0,0,1513,1,3932,2,48,1,-1,-1,0,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3297,2,1,1513,2,3933,7,6,1,1,21020,1,22,51,845,845,5,41,0,0,0,0,0,0,0,0,0,0,0,675040319
3298,0,0,1514,1,3934,1,37,1,-1,-1,0,18,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3299,1,10,1514,2,3935,7,15,1,1,20250,1,17,49,846,846,18,60,0,0,0,0,0,0,0,0,0,0,0,789081801
3300,1,10,1514,3,3936,7,13,1,1,20070,1,18,50,459,459,18,60,0,0,1,1,2,1,1,3934,1,18,60,789081801
3301,1,10,1514,4,3937,7,11,1,1,20737,1,20,51,952,952,18,60,0,0,1,1,3,1,1,3934,1,18,60,789081801
3302,1,10,1514,5,3938,7,6,3,1,20708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789081801
3303,0,0,1514,1,3934,1,37,1,-1,-1,0,18,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,2,1,1514,2,3935,7,15,1,1,20250,1,17,49,846,846,18,60,0,0,0,0,0,0,0,0,0,0,0,874617166
3305,2,1,1514,3,3936,7,13,1,1,20070,1,18,50,459,459,18,60,0,0,0,0,0,0,0,0,0,0,0,874617166
3306,2,1,1514,4,3937,7,11,1,1,20737,1,20,51,952,952,18,60,0,0,0,0,0,0,0,0,0,0,0,874617166
3307,2,1,1514,5,3938,7,6,3,1,20708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874617166
3308,0,0,1531,1,3974,1,28,1,-1,-1,0,17,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3309,0,0,1531,2,3975,1,28,1,-1,-1,0,20,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3310,1,30,1531,3,3976,8,3,1,1,20351,1,21,33,21,21,20,43,17,59,1,1,1,2,1,3974,1,17,59,888824578
3311,1,30,1531,4,3977,8,2,3,2,20516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888824578
3312,0,0,1531,1,3974,1,28,1,-1,-1,0,17,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3313,0,0,1531,2,3975,1,28,1,-1,-1,0,20,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3314,2,1,1531,3,3976,8,3,1,1,20351,1,21,33,21,21,20,43,17,59,0,0,0,0,0,0,0,0,0,885237764
3315,2,1,1531,4,3977,8,2,3,2,20516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885237764
3316,0,0,1533,1,3980,1,35,1,-1,-1,0,18,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3317,0,0,1533,2,3981,1,35,1,-1,-1,0,54,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3318,0,0,1533,3,3982,2,18,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3319,1,50,1533,4,3983,7,14,1,1,20763,1,16,49,137,137,18,92,54,92,1,1,1,1,1,3980,1,18,92,580040148
3320,1,50,1533,5,3984,7,10,1,1,20708,1,18,47,105,105,18,92,54,92,1,1,2,1,1,3980,1,18,92,580040148
3321,0,0,1533,1,3980,1,35,1,-1,-1,0,56,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3322,0,0,1533,2,3981,1,35,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3323,0,0,1533,3,3982,2,18,1,-1,-1,0,21,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3324,2,50,1533,4,3983,7,14,1,1,20763,1,16,49,137,137,21,45,56,92,1,1,2,1,3,3982,2,21,45,866974924
3325,2,50,1533,5,3984,7,10,1,1,20708,1,18,47,105,105,21,45,56,92,1,1,1,1,3,3982,2,21,45,866974924
3326,0,0,1536,1,3987,1,40,1,-1,-1,0,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3327,0,0,1536,2,3988,1,38,1,-1,-1,0,12,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3328,1,1,1536,3,3989,7,12,1,1,20487,1,16,49,154,154,10,27,12,56,0,0,0,0,0,0,0,0,0,79164380
3329,1,1,1536,4,3990,7,10,1,1,20879,1,24,47,137,137,10,27,12,56,0,0,0,0,0,0,0,0,0,79164380
3330,0,0,1536,1,3987,1,40,1,-1,-1,0,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3331,0,0,1536,2,3988,1,38,1,-1,-1,0,12,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3332,2,1,1536,3,3989,7,12,1,1,20487,1,16,49,154,154,10,27,12,56,0,0,0,0,0,0,0,0,0,525484586
3333,2,1,1536,4,3990,7,10,1,1,20879,1,24,47,137,137,10,27,12,56,0,0,0,0,0,0,0,0,0,525484586
3334,0,0,1539,1,3993,1,47,1,-1,-1,0,14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3335,0,0,1539,2,3994,1,47,1,-1,-1,0,24,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3336,1,7,1539,3,3995,6,17,1,1,20223,1,19,48,201,201,24,57,14,40,2,1,2,1,2,3994,1,24,57,597261974
3337,1,7,1539,4,3996,7,15,1,1,20332,1,19,49,201,201,24,57,14,40,0,0,0,0,0,0,0,0,0,597261974
3338,1,7,1539,5,3997,7,14,1,1,20487,1,18,47,154,154,24,57,14,40,0,0,0,0,0,0,0,0,0,597261974
3339,0,0,1539,1,3993,1,47,1,-1,-1,0,14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3340,0,0,1539,2,3994,1,47,1,-1,-1,0,24,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3341,2,5,1539,3,3995,6,17,1,1,20223,1,19,48,201,201,24,57,14,40,0,0,0,0,0,0,0,0,0,836013134
3342,2,5,1539,4,3996,7,15,1,1,20332,1,19,49,201,201,24,57,14,40,2,1,3,2,1,3993,1,14,40,836013134
3343,2,5,1539,5,3997,7,14,1,1,20487,1,18,47,154,154,24,57,14,40,0,0,0,0,0,0,0,0,0,836013134
3344,0,0,1541,1,4000,4,39,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3345,0,0,1541,2,4001,3,18,1,-1,22118,0,18,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3346,1,1,1541,3,4002,6,16,3,1,20848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249811371
3347,1,1,1541,4,4003,7,11,1,1,20487,1,34,62,154,154,0,0,18,26,0,0,0,0,0,0,0,0,0,249811371
3348,0,0,1541,1,4000,4,39,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3349,0,0,1541,2,4001,3,18,1,-1,22118,0,18,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3350,2,31,1541,3,4002,6,16,3,1,20848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939007203
3351,2,31,1541,4,4003,7,11,1,1,20487,1,34,62,154,154,0,0,18,26,2,1,1,2,2,4001,3,18,26,939007203
3352,0,0,1543,1,4005,1,46,1,-1,-1,0,21,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3353,0,0,1543,2,4006,4,45,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3354,1,28,1543,3,4007,7,14,1,1,20875,1,21,52,137,137,21,55,0,0,0,0,0,0,0,0,0,0,0,680398431
3355,1,28,1543,4,4008,7,12,1,1,20691,1,18,49,105,105,21,55,0,0,1,1,1,1,1,4005,1,21,55,680398431
3356,0,0,1543,1,4005,1,46,1,-1,-1,0,21,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3357,0,0,1543,2,4006,4,45,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3358,2,1,1543,3,4007,7,14,1,1,20875,1,21,52,137,137,21,55,0,0,0,0,0,0,0,0,0,0,0,521378758
3359,2,1,1543,4,4008,7,12,1,1,20691,1,18,49,105,105,21,55,0,0,0,0,0,0,0,0,0,0,0,521378758
3360,0,0,1544,1,4009,1,43,1,-1,-1,0,21,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361,0,0,1544,2,4010,4,38,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3362,1,29,1544,3,4011,6,18,1,1,26241,1,12,51,3193,3151,0,0,21,62,2,1,1,1,2,4010,4,0,0,885614252
3363,1,29,1544,4,4012,7,13,1,1,20725,1,18,50,105,105,0,0,21,62,0,0,0,0,0,0,0,0,0,885614252
3364,0,0,1544,1,4009,1,43,1,-1,-1,0,21,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3365,0,0,1544,2,4010,4,38,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3366,2,1,1544,3,4011,6,18,1,1,26241,1,12,51,3193,3151,0,0,21,62,0,0,0,0,0,0,0,0,0,164123814
3367,2,1,1544,4,4012,7,13,1,1,20725,1,18,50,105,105,0,0,21,62,0,0,0,0,0,0,0,0,0,164123814
3368,0,0,1549,1,4022,1,30,1,-1,-1,0,21,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3369,0,0,1549,2,4023,2,30,1,-1,-1,0,27,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3370,1,34,1549,3,4024,7,11,1,1,20487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320853924
3371,1,34,1549,4,4025,7,10,1,1,20880,1,22,51,64,64,27,51,21,59,1,1,3,2,1,4022,1,21,59,320853924
3372,1,34,1549,5,4026,7,8,1,1,20707,1,19,49,33,33,27,51,21,59,0,0,0,0,0,0,0,0,0,320853924
3373,1,34,1549,6,4027,8,3,1,1,20898,1,18,55,52,52,27,51,21,59,1,1,1,2,1,4022,1,21,59,320853924
3374,0,0,1549,7,4028,4,28,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3375,0,0,1549,1,4022,1,30,1,-1,-1,0,21,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3376,0,0,1549,2,4023,2,30,1,-1,-1,0,27,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3377,2,2,1549,3,4024,7,11,1,1,20487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454491149
3378,2,2,1549,4,4025,7,10,1,1,20880,1,22,51,64,64,27,51,21,59,0,0,0,0,0,0,0,0,0,454491149
3379,2,2,1549,5,4026,7,8,1,1,20707,1,19,49,33,33,27,51,21,59,0,0,0,0,0,0,0,0,0,454491149
3380,2,2,1549,6,4027,8,3,1,1,20898,1,18,55,52,52,27,51,21,59,1,1,3,1,2,4023,2,27,51,454491149
3381,0,0,1549,7,4028,4,28,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3382,0,0,1550,1,4029,4,27,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3383,0,0,1550,2,4030,3,27,1,-1,25485,0,13,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3384,1,1,1550,3,4031,7,5,1,1,20720,1,23,53,33,33,13,45,0,0,0,0,0,0,0,0,0,0,0,241479341
3385,0,0,1550,1,4029,4,27,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3386,0,0,1550,2,4030,3,27,1,-1,25485,0,13,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3387,2,1,1550,3,4031,7,5,1,1,20720,1,23,53,33,33,13,45,0,0,0,0,0,0,0,0,0,0,0,427846655
3388,0,0,1554,1,4038,1,33,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3389,1,1,1554,2,4039,7,14,1,1,20687,1,18,51,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,328430155
3390,1,1,1554,3,4040,7,10,1,1,20841,1,20,49,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,328430155
3391,0,0,1554,1,4038,1,33,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3392,2,1,1554,2,4039,7,14,1,1,20687,1,18,51,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,379868271
3393,2,1,1554,3,4040,7,10,1,1,20841,1,20,49,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,379868271
3394,0,0,1562,1,4059,4,31,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3395,0,0,1562,2,4060,1,40,1,-1,-1,0,7,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3396,1,1,1562,3,4061,7,15,1,1,20276,1,19,49,136,136,0,0,7,51,0,0,0,0,0,0,0,0,0,232981690
3397,0,0,1562,1,4059,4,31,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3398,0,0,1562,2,4060,1,40,1,-1,-1,0,7,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3399,2,1,1562,3,4061,7,15,1,1,20276,1,19,49,136,136,0,0,7,51,0,0,0,0,0,0,0,0,0,610315751
3400,0,0,1564,1,4064,1,37,1,-1,-1,0,23,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3401,1,1,1564,2,4065,6,18,1,1,20231,1,17,47,136,136,23,58,0,0,0,0,0,0,0,0,0,0,0,8998023
3402,0,0,1564,1,4064,1,37,1,-1,-1,0,23,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3403,2,1,1564,2,4065,6,18,1,1,20231,1,17,47,136,136,23,58,0,0,0,0,0,0,0,0,0,0,0,351959203
3404,0,0,1572,1,4079,1,34,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3405,1,1,1572,2,4080,7,8,1,1,20487,1,22,52,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,226131464
3406,0,0,1572,1,4079,1,34,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3407,2,1,1572,2,4080,7,8,1,1,20487,1,22,52,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,136642045
3408,0,0,1574,1,4082,1,41,1,-1,-1,0,20,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3409,0,0,1574,2,4083,1,39,1,-1,-1,0,17,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410,1,8,1574,3,4084,7,10,1,1,21019,1,16,45,191,191,17,75,20,61,0,0,0,0,0,0,0,0,0,447231014
3411,1,8,1574,4,4085,7,7,1,1,20867,1,17,47,68,68,17,75,20,61,1,1,2,2,1,4082,1,20,61,447231014
3412,0,0,1574,1,4082,1,41,1,-1,-1,0,47,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413,0,0,1574,2,4083,1,39,1,-1,-1,0,54,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414,2,1,1574,3,4084,7,10,1,1,21019,1,16,45,191,191,54,75,47,61,0,0,0,0,0,0,0,0,0,777386660
3415,2,1,1574,4,4085,7,7,1,1,20867,1,17,47,68,68,54,75,47,61,0,0,0,0,0,0,0,0,0,777386660
3416,0,0,1575,1,4086,1,49,1,-1,-1,0,12,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3417,0,0,1575,2,4087,3,44,1,-1,22119,0,39,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3418,1,1,1575,3,4088,6,17,1,1,20867,1,16,48,68,68,12,67,39,67,0,0,0,0,0,0,0,0,0,607107628
3419,1,1,1575,4,4089,7,14,1,1,20736,1,18,47,39,39,12,67,39,67,0,0,0,0,0,0,0,0,0,607107628
3420,0,0,1575,1,4086,1,49,1,-1,-1,0,12,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3421,0,0,1575,2,4087,3,44,1,-1,22119,0,39,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3422,2,1,1575,3,4088,6,17,1,1,20867,1,16,48,68,68,39,67,12,67,0,0,0,0,0,0,0,0,0,555589389
3423,2,1,1575,4,4089,7,14,1,1,20736,1,18,47,39,39,39,67,12,67,0,0,0,0,0,0,0,0,0,555589389
3424,0,0,1578,1,4095,1,43,1,-1,-1,0,15,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3425,0,0,1578,2,4096,1,40,1,-1,-1,0,22,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3426,1,6,1578,3,4097,6,16,1,1,20276,1,18,45,148,148,22,57,15,52,0,0,0,0,0,0,0,0,0,374841023
3427,1,6,1578,4,4098,7,13,1,1,20691,1,21,51,39,39,22,57,15,52,1,1,2,1,2,4096,1,22,57,374841023
3428,0,0,1578,1,4095,1,43,1,-1,-1,0,15,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3429,0,0,1578,2,4096,1,40,1,-1,-1,0,22,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,2,1,1578,3,4097,6,16,1,1,20276,1,18,45,148,148,22,57,15,52,0,0,0,0,0,0,0,0,0,464931454
