hhid,pnum,pumsSerialNo,persType,persTypeDetailed,age,gender,industry,schlGrade,educLevel,workPlaceType,workPlaceTaz,workPlaceMaz,schoolType,schoolTaz,schoolMaz,dailyActivityPattern,specEvtParticipant,jointTour1Role,jointTour2role,obPeChauffBund1,obPeChauffBund2,obPeChauffBund3,obRsChauffBund,obPePassBund,obRsPassBund,ibPeChauffBund1,ibPeChauffBund2,ibPeChauffBund3,ibRsChauffBund,ibPePassBund,ibRsPassBund,studentDorm,studentRent,activityString
185,1,2.0080001024E12,1,1,60,2,62,0,8,2,81,23826,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
187,1,2.009000050688E12,1,1,44,1,42,0,4,2,36,24195,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-1-62-1-0-7-5-9-5-5-0]"
187,2,2.009000050688E12,4,13,42,2,0,0,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
187,3,2.009000050688E12,1,1,20,1,23,0,6,2,37,24160,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
187,4,2.009000050688E12,1,2,18,2,42,0,9,2,39,24826,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-42-0]"
187,5,2.009000050688E12,7,19,14,1,0,4,4,0,0,0,1,44,25072,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0-7-5-9-5-5-0]"
187,6,2.009000050688E12,7,19,12,2,0,4,3,0,0,0,1,44,25072,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
188,1,2.01000026112E12,1,1,42,1,81,0,14,2,66,25113,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-15-15-8-15-15-15-0]"
188,2,2.01000026112E12,2,4,40,2,54,0,14,2,389,22300,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-411-0-1-0]"
188,3,2.01000026112E12,7,19,13,2,0,4,3,0,0,0,1,44,25142,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
188,4,2.01000026112E12,7,19,10,1,0,4,2,0,0,0,1,44,25142,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-8-0]"
188,5,2.01000026112E12,8,21,4,2,0,1,2,0,0,0,1,44,25072,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[0-3-0]"
189,1,2.010000523264E12,1,1,57,2,32,0,9,1,44,25072,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-0-8-0]"
190,1,2.010000785408E12,1,1,36,1,23,0,9,2,44,25321,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
190,2,2.010000785408E12,1,1,36,2,61,0,13,2,53,24076,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-72-1-0-9-8-0]"
190,3,2.010000785408E12,7,19,10,2,0,3,2,0,0,0,1,44,25142,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
190,4,2.010000785408E12,8,21,2,2,0,0,0,0,0,0,2,44,25072,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
190,5,2.010000785408E12,7,19,15,2,0,5,5,0,0,0,1,44,25142,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-8-0-9-0]"
191,1,2.01100034048E12,1,1,41,1,33,0,11,2,103,22334,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-411-0-1-0-1-15-0]"
191,2,2.01100034048E12,1,1,40,2,61,0,11,2,44,25321,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-1-0]"
191,3,2.01100034048E12,6,17,18,2,0,5,7,0,0,0,1,123,22046,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[0-3-8-0]"
191,4,2.01100034048E12,7,19,14,1,0,4,3,0,0,0,1,44,25142,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
191,5,2.01100034048E12,3,9,19,1,0,6,9,0,0,0,2,64,25485,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-2-0-9-0-9-8-0]"
192,1,2.01100099584E12,2,4,33,2,81,0,9,2,95,23116,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-1-0-73-61-9-8-0]"
192,2,2.01100099584E12,2,4,23,1,92,0,9,2,8,23902,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-0]"
192,3,2.01100099584E12,7,19,15,2,0,5,4,0,0,0,1,44,25235,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0-3-8-0-5-0]"
192,4,2.01100099584E12,7,19,11,1,0,4,2,0,0,0,1,44,25072,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
192,5,2.01100099584E12,7,19,8,2,0,3,2,0,0,0,1,44,25235,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-8-0]"
193,1,2.009000050688E12,1,1,56,1,32,0,9,2,99,23363,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-8-0]"
195,1,2.007000547328E12,1,1,52,1,33,0,9,2,137,22847,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-5-1-0-6-5-5-5-5-0]"
195,2,2.007000547328E12,4,13,45,2,0,0,9,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
195,3,2.007000547328E12,4,13,22,2,0,0,9,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
195,4,2.007000547328E12,4,13,20,2,0,0,8,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
195,5,2.007000547328E12,8,21,0,2,0,0,0,0,0,0,2,44,25174,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-6-5-5-5-5-0]"
196,1,2.0080001024E12,4,13,51,2,0,0,9,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-62-0-61-0-6-7-5-0]"
196,2,2.0080001024E12,1,1,53,1,11,0,5,2,39,24568,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-6-7-5-0-73-0]"
196,3,2.0080001024E12,1,1,26,2,72,0,9,2,194,22474,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-0-1-0-42-0]"
196,4,2.0080001024E12,1,1,25,2,31,0,9,2,463,463,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-0-6-7-5-0]"
196,5,2.0080001024E12,1,1,21,2,72,0,9,2,195,22321,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
196,6,2.0080001024E12,7,19,15,2,0,5,7,0,0,0,1,44,25072,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
196,7,2.0080001024E12,7,19,11,1,0,4,2,0,0,0,1,44,25072,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-9-9-0-62-0]"
197,1,2.011001126912E12,4,13,42,2,0,0,11,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[0-411-61-0-5-0]"
