uniqueid,jointTripNum,hhid,pnum,userClass,tourNum,tourSubTourNum,personTripNum,tourTripNum,mainTourTripNum,subTourTripNum,jointTourNum,jointTripRole,direction,obBundleNum,ibBundleNum,escortingRole,jointSpecEvtTour,party,origTaz,origMaz,destTaz,destMaz,origPurp,destPurp,mode,prelimDepartInterval,finalDepartMinute,tripDistance,prelimArriveInterval,finalArriveMinute,activityMinutesAtDest,pnrParkTaz,pnrParkMaz, vot
10,0,1005,2,3,3,0,7,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",148,22301,155,21813,0,411,1,49,732.5211554345116,2.63,49,737.26,10.54,0,0,7.609599205699347
11,4,1005,2,3,3,0,8,2,2,0,0,0,2,0,2,1,0,"[ 2,4 ]",155,21813,148,22301,411,0,3,50,742.7811652001366,2.63,50,747.56,34.98,0,0,7.609599205699347
12,0,1005,2,3,4,0,9,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",148,22301,165,23041,0,42,3,52,777.5211554345116,2.74,52,783.98,25.74,0,0,7.609599205699347
13,0,1005,2,3,4,0,10,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",165,23041,137,23054,42,73,3,54,804.7011481102928,1.78,54,808.68,9.60,0,0,7.609599205699347
14,0,1005,2,3,4,0,11,3,3,0,0,0,2,0,0,0,0,"[ 2 ]",137,23054,148,22301,73,0,3,54,813.2611456688866,2.13,55,818.75,38.79,0,0,7.609599205699347
15,5,1005,2,3,5,0,12,1,1,0,1,1,1,0,0,0,0,"[ 2,7 ]",148,22301,18,22250,0,5,3,57,852.5211554345116,1.12,57,855.02,9.76,0,0,7.609599205699347
16,6,1005,2,3,5,0,13,2,2,0,1,1,1,0,0,0,0,"[ 2,7 ]",18,22250,196,21863,5,5,3,57,859.7611456688866,1.33,58,862.02,10.42,0,0,7.609599205699347
17,7,1005,2,3,5,0,14,3,3,0,1,1,1,0,0,0,0,"[ 2,7 ]",196,21863,165,23026,5,9,3,58,867.4211188134178,4.61,59,877.02,72.60,0,0,7.609599205699347
18,8,1005,2,3,5,0,15,4,4,0,1,1,2,0,0,0,0,"[ 2,7 ]",165,23026,17,23643,9,5,3,63,944.6011725243553,1.28,63,947.02,10.16,0,0,7.609599205699347
19,9,1005,2,3,5,0,16,5,5,0,1,1,2,0,0,0,0,"[ 2,7 ]",17,23643,134,23208,5,6,3,64,952.1611700829491,2.58,64,958.02,9.32,0,0,7.609599205699347
20,10,1005,2,3,5,0,17,6,6,0,1,1,2,0,0,0,0,"[ 2,7 ]",134,23208,148,22301,6,0,3,64,962.3211432274803,2.60,65,969.02,158.52,0,0,7.609599205699347
21,11,1005,2,3,6,0,18,1,1,0,2,1,1,0,0,0,0,"[ 2,4 ]",148,22301,207,22179,0,5,3,75,1122.5211554345117,1.41,75,1125.02,59.66,0,0,7.609599205699347
22,12,1005,2,3,6,0,19,2,2,0,2,1,2,0,0,0,0,"[ 2,4 ]",207,22179,18,22250,5,5,3,79,1179.6610480126367,3.02,79,1184.02,11.70,0,0,7.609599205699347
23,13,1005,2,3,6,0,20,3,3,0,2,1,2,0,0,0,0,"[ 2,4 ]",18,22250,18,22270,5,5,3,80,1190.7010870751367,0.20,80,1191.02,10.10,0,0,7.609599205699347
24,14,1005,2,3,6,0,21,4,4,0,2,1,2,0,0,0,0,"[ 2,4 ]",18,22270,206,22397,5,5,3,80,1196.1011114891992,1.09,80,1198.02,10.28,0,0,7.609599205699347
25,15,1005,2,3,6,0,22,5,5,0,2,1,2,0,0,0,0,"[ 2,4 ]",206,22397,147,22458,5,5,3,80,1203.2811652001367,1.15,81,1205.02,10.58,0,0,7.609599205699347
26,16,1005,2,3,6,0,23,6,6,0,2,1,2,0,0,0,0,"[ 2,4 ]",147,22458,145,22113,5,5,3,81,1210.5812140282617,1.62,81,1213.02,10.82,0,0,7.609599205699347
27,17,1005,2,3,6,0,24,7,7,0,2,1,2,0,0,0,0,"[ 2,4 ]",145,22113,148,22301,5,0,3,81,1218.8212042626367,1.85,82,1222.02,213.00,0,0,7.609599205699347
28,0,1005,3,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 3 ]",148,22301,53,24076,0,3,17,18,267.52115543451157,3.86,19,276.15,431.39,0,0,1.536441835335971
29,0,1005,3,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 3 ]",53,24076,148,22301,3,0,17,47,702.5211554345116,3.86,48,713.47,721.55,0,0,1.536441835335971
30,1,1005,4,3,1,0,1,1,1,0,0,0,1,1,0,2,0,"[ 2,5,4 ]",148,22301,123,22046,0,411,4,18,267.52115543451157,5.48,19,277.97,10.53,0,0,14.35831838007061
31,2,1005,4,3,1,0,2,2,2,0,0,0,1,1,0,2,0,"[ 2,4 ]",123,22046,155,21813,411,3,4,19,283.4811468895897,9.32,20,296.66,451.14,0,0,14.35831838007061
32,4,1005,4,3,1,0,3,3,3,0,0,0,2,0,2,2,0,"[ 2,4 ]",155,21813,148,22301,3,0,4,50,742.7811652001366,2.63,50,747.56,184.98,0,0,14.35831838007061
33,0,1005,4,3,2,0,4,1,1,0,0,0,1,0,0,0,0,"[ 4 ]",148,22301,18,22250,0,9,14,62,927.5211554345116,1.12,62,949.92,133.34,0,0,14.35831838007061
34,0,1005,4,3,2,0,5,2,2,0,0,0,2,0,0,0,0,"[ 4 ]",18,22250,194,22474,9,73,14,72,1078.2411261376367,1.31,72,1104.44,-13.56,0,0,14.35831838007061
35,0,1005,4,3,2,0,6,3,3,0,0,0,2,0,0,0,0,"[ 4 ]",194,22474,148,22301,73,0,14,73,1085.8611212548242,0.83,73,1102.46,25.08,0,0,14.35831838007061
36,11,1005,4,3,3,0,7,1,1,0,2,2,1,0,0,0,0,"[ 2,4 ]",148,22301,207,22179,0,5,4,75,1122.5211554345117,1.41,75,1125.02,59.66,0,0,14.35831838007061
37,12,1005,4,3,3,0,8,2,2,0,2,2,2,0,0,0,0,"[ 2,4 ]",207,22179,18,22250,5,5,4,79,1179.6610480126367,3.02,79,1184.02,11.70,0,0,14.35831838007061
38,13,1005,4,3,3,0,9,3,3,0,2,2,2,0,0,0,0,"[ 2,4 ]",18,22250,18,22270,5,5,4,80,1190.7010870751367,0.20,80,1191.02,10.10,0,0,14.35831838007061
39,14,1005,4,3,3,0,10,4,4,0,2,2,2,0,0,0,0,"[ 2,4 ]",18,22270,206,22397,5,5,4,80,1196.1011114891992,1.09,80,1198.02,10.28,0,0,14.35831838007061
40,15,1005,4,3,3,0,11,5,5,0,2,2,2,0,0,0,0,"[ 2,4 ]",206,22397,147,22458,5,5,4,80,1203.2811652001367,1.15,81,1205.02,10.58,0,0,14.35831838007061
41,16,1005,4,3,3,0,12,6,6,0,2,2,2,0,0,0,0,"[ 2,4 ]",147,22458,145,22113,5,5,4,81,1210.5812140282617,1.62,81,1213.02,10.82,0,0,14.35831838007061
42,17,1005,4,3,3,0,13,7,7,0,2,2,2,0,0,0,0,"[ 2,4 ]",145,22113,148,22301,5,0,4,81,1218.8212042626367,1.85,82,1222.02,213.00,0,0,14.35831838007061
43,1,1005,5,3,1,0,1,1,1,0,0,0,1,1,0,2,0,"[ 2,5,4 ]",148,22301,123,22046,0,3,4,18,267.52115543451157,5.48,19,277.97,430.53,0,0,22.550137417834126
44,3,1005,5,3,1,0,2,2,2,0,0,0,2,0,1,2,0,"[ 2,5 ]",123,22046,148,22301,3,0,4,47,703.4811774071678,5.48,48,714.01,38.53,0,0,22.550137417834126
45,0,1005,5,3,2,0,3,1,1,0,0,0,1,0,0,0,0,"[ 5 ]",148,22301,66,25124,0,72,2,50,747.5211554345116,5.80,51,762.75,63.19,0,0,22.550137417834126
46,0,1005,5,3,2,0,4,2,2,0,0,0,2,0,0,0,0,"[ 5 ]",66,25124,148,22301,72,0,2,55,820.9211798485741,5.80,56,836.05,598.97,0,0,22.550137417834126
47,0,1005,6,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 6 ]",148,22301,18,22250,0,5,1,46,687.5211554345116,1.12,46,690.11,10.19,0,0,2.9620321317717164
48,0,1005,6,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 6 ]",18,22250,148,22301,5,0,1,47,695.2811652001366,1.12,47,697.88,737.14,0,0,2.9620321317717164
49,0,1005,7,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 7 ]",148,22301,117,22133,0,72,6,36,537.5211554345116,2.46,36,613.45,-50.83,0,0,3.1899118747497366
50,0,1005,7,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 7 ]",117,22133,148,22301,72,0,6,37,557.6011725243553,2.46,38,615.43,242.11,0,0,3.1899118747497366
51,5,1005,7,3,2,0,3,1,1,0,1,2,1,0,0,0,0,"[ 2,7 ]",148,22301,18,22250,0,5,4,57,852.5211554345116,1.12,57,855.02,9.76,0,0,3.1899118747497366
52,6,1005,7,3,2,0,4,2,2,0,1,2,1,0,0,0,0,"[ 2,7 ]",18,22250,196,21863,5,5,4,57,859.7611456688866,1.33,58,862.02,10.42,0,0,3.1899118747497366
53,7,1005,7,3,2,0,5,3,3,0,1,2,1,0,0,0,0,"[ 2,7 ]",196,21863,165,23026,5,9,4,58,867.4211188134178,4.61,59,877.02,72.60,0,0,3.1899118747497366
54,8,1005,7,3,2,0,6,4,4,0,1,2,2,0,0,0,0,"[ 2,7 ]",165,23026,17,23643,9,5,4,63,944.6011725243553,1.28,63,947.02,10.16,0,0,3.1899118747497366
55,9,1005,7,3,2,0,7,5,5,0,1,2,2,0,0,0,0,"[ 2,7 ]",17,23643,134,23208,5,6,4,64,952.1611700829491,2.58,64,958.02,9.32,0,0,3.1899118747497366
56,10,1005,7,3,2,0,8,6,6,0,1,2,2,0,0,0,0,"[ 2,7 ]",134,23208,148,22301,6,0,4,64,962.3211432274803,2.60,65,969.02,466.00,0,0,3.1899118747497366
1,0,1006,2,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",148,22356,444,444,0,1,1,21,309.4452627334167,11.07,22,324.38,542.02,0,0,46.15573096409232
2,0,1006,2,2,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",444,444,148,22356,1,0,1,58,864.4452627334167,10.99,59,885.21,546.74,0,0,46.15573096409232
1,0,1007,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",148,22362,92,23756,0,61,5,37,544.4731227255681,3.49,37,595.91,-21.43,0,0,26.729503786211307
2,0,1007,1,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",92,23756,148,22362,61,0,5,39,577.5131007529119,3.48,40,636.62,219.82,0,0,26.729503786211307
3,1,1007,1,3,2,0,3,1,1,0,1,1,1,0,0,0,0,"[ 1,4,2 ]",148,22362,163,23403,0,9,3,58,859.4731227255681,3.04,58,865.97,78.85,0,0,26.729503786211307
4,2,1007,1,3,2,0,4,2,2,0,1,1,2,0,0,0,0,"[ 1,4,2 ]",163,23403,18,22250,9,5,3,64,947.8531276083806,2.19,64,952.97,1.23,0,0,26.729503786211307
5,3,1007,1,3,2,0,5,3,3,0,1,1,2,0,0,0,0,"[ 1,4,2 ]",18,22250,148,22362,5,0,3,65,957.2331324911931,1.12,65,958.97,468.00,0,0,26.729503786211307
6,0,1007,2,1,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",148,22362,18,22250,0,1,1,17,244.47312272556817,1.12,17,247.01,564.43,0,0,3.8636415703413127
7,0,1007,2,1,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",18,22250,148,22362,1,0,1,55,814.4731227255681,1.12,55,817.03,39.41,0,0,3.8636415703413127
8,1,1007,2,3,2,0,3,1,1,0,1,2,1,0,0,0,0,"[ 1,4,2 ]",148,22362,163,23403,0,9,4,58,859.4731227255681,3.04,58,865.97,78.85,0,0,2.4066900693890116
9,2,1007,2,3,2,0,4,2,2,0,1,2,2,0,0,0,0,"[ 1,4,2 ]",163,23403,18,22250,9,5,4,64,947.8531276083806,2.19,64,952.97,1.23,0,0,2.4066900693890116
10,3,1007,2,3,2,0,5,3,3,0,1,2,2,0,0,0,0,"[ 1,4,2 ]",18,22250,148,22362,5,0,4,65,957.2331324911931,1.12,65,958.97,468.00,0,0,2.4066900693890116
11,0,1007,3,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 3 ]",148,22362,136,22465,0,9,14,60,889.4731227255681,0.55,60,900.47,16.87,0,0,1.9006637995181455
12,0,1007,3,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 3 ]",136,22465,18,22250,9,73,14,62,920.3731471396306,0.93,62,938.97,-14.77,0,0,1.9006637995181455
13,0,1007,3,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 3 ]",18,22250,148,22362,73,0,4,63,927.2331324911931,1.12,63,929.79,497.18,0,0,1.9006637995181455
14,0,1007,4,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 4 ]",148,22362,23,23410,0,3,17,19,274.4731227255682,3.07,19,280.82,410.62,0,0,8.206685549583527
15,0,1007,4,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 4 ]",23,23410,148,22362,3,0,17,47,694.4731227255681,3.07,47,702.61,153.83,0,0,8.206685549583527
16,1,1007,4,3,2,0,3,1,1,0,1,2,1,0,0,0,0,"[ 1,4,2 ]",148,22362,163,23403,0,9,4,58,859.4731227255681,3.04,58,865.97,78.85,0,0,8.206685549583527
17,2,1007,4,3,2,0,4,2,2,0,1,2,2,0,0,0,0,"[ 1,4,2 ]",163,23403,18,22250,9,5,4,64,947.8531276083806,2.19,64,952.97,1.23,0,0,8.206685549583527
18,3,1007,4,3,2,0,5,3,3,0,1,2,2,0,0,0,0,"[ 1,4,2 ]",18,22250,148,22362,5,0,4,65,957.2331324911931,1.12,65,958.97,468.00,0,0,8.206685549583527
19,0,1007,5,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 5 ]",148,22362,155,21813,0,3,17,23,334.4731227255682,2.63,23,339.05,442.39,0,0,12.165634852913067
20,0,1007,5,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 5 ]",155,21813,148,22362,3,0,17,53,784.4731227255681,2.63,53,789.25,637.72,0,0,12.165634852913067
1,0,1008,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",148,22399,207,22179,0,71,2,21,311.0427011726801,1.41,21,313.88,8.52,0,0,6.494458453790429
2,0,1008,1,1,1,0,2,2,2,0,0,0,1,0,0,0,0,"[ 1 ]",207,22179,139,22876,71,1,2,22,318.86270849689885,1.81,22,322.51,562.07,0,0,6.494458453790429
3,0,1008,1,1,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",139,22876,148,22399,1,0,2,59,881.04270117268,1.64,59,885.24,59.34,0,0,6.494458453790429
4,0,1008,1,3,2,0,4,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",148,22399,148,22266,0,9,2,63,941.04270117268,0.29,63,941.80,42.20,0,0,5.6812090150130965
5,0,1008,1,3,2,0,5,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",148,22266,148,22399,9,0,2,66,980.4626840828363,0.29,66,981.22,452.32,0,0,5.6812090150130965
1,0,1009,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",149,21884,172,25193,0,61,1,30,444.7876679907086,8.53,31,462.74,94.50,0,0,4.2843341879617345
2,0,1009,1,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",172,25193,149,21884,61,0,1,37,554.9476411352398,9.92,39,574.56,232.52,0,0,4.2843341879617345
3,0,1009,1,3,2,0,3,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",149,21884,137,23049,0,9,1,54,804.7876679907085,3.39,54,811.20,179.66,0,0,4.2843341879617345
4,0,1009,1,3,2,0,4,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",137,23049,149,21884,9,61,1,66,988.5676972875835,3.39,67,994.72,7.92,0,0,4.2843341879617345
5,0,1009,1,3,2,0,5,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",149,21884,196,21863,61,61,1,67,1000.3477265844585,1.11,67,1002.55,7.31,0,0,4.2843341879617345
6,0,1009,1,3,2,0,6,4,4,0,0,0,2,0,0,0,0,"[ 1 ]",196,21863,149,21884,61,0,1,68,1007.5676972875835,1.11,68,1009.77,22.31,0,0,4.2843341879617345
7,0,1009,1,3,3,0,7,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",149,21884,206,22363,0,72,1,69,1029.7876679907085,2.65,69,1034.46,90.84,0,0,4.2843341879617345
8,0,1009,1,3,3,0,8,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",206,22363,17,23643,72,8,1,75,1123.0076386938335,3.78,76,1133.01,4.85,0,0,4.2843341879617345
9,0,1009,1,3,3,0,9,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",17,23643,149,21884,8,0,1,76,1135.5676972875835,4.61,77,1145.00,287.29,0,0,4.2843341879617345
1,0,1010,2,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",149,21884,146,22284,0,42,2,32,475.20947275283226,3.09,32,481.22,-14.48,0,0,3.2272436220238014
2,0,1010,2,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",146,22284,149,21884,42,0,2,31,464.029480077051,3.09,32,470.07,962.64,0,0,3.2272436220238014
1,1,1012,1,3,1,0,1,1,1,0,0,0,1,1,0,1,0,"[ 1,4 ]",149,21884,154,21811,0,411,2,16,225.44238857446146,2.78,16,230.50,-1.56,0,0,8.502962259115876
2,0,1012,1,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",154,21811,149,21884,411,0,1,17,236.0023861330552,2.78,17,241.03,97.35,0,0,8.502962259115876
3,0,1012,1,2,2,0,3,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",149,21884,393,22589,0,1,1,24,345.44238857446146,10.10,25,356.61,191.77,0,0,11.871085646318969
4,0,1012,1,2,2,0,4,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",393,22589,149,21884,1,0,1,38,555.4423885744615,10.10,39,573.74,849.20,0,0,11.871085646318969
5,0,1012,2,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",149,21884,18,22250,0,42,2,27,390.44238857446146,1.80,27,393.75,-1.77,0,0,24.56186325309337
6,0,1012,2,2,1,0,2,2,2,0,0,0,1,0,0,0,0,"[ 2 ]",18,22250,199,22119,42,1,1,28,399.0423946779771,0.55,28,400.57,417.81,0,0,24.56186325309337
7,0,1012,2,2,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 2 ]",199,22119,149,21884,1,0,1,56,825.4423885744615,1.31,56,828.81,594.13,0,0,24.56186325309337
8,0,1012,3,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 3 ]",149,21884,149,21885,0,42,4,19,270.44238857446146,0.42,19,271.32,-2.10,0,0,11.665709865480132
9,0,1012,3,3,1,0,2,2,2,0,0,0,1,0,0,0,0,"[ 3 ]",149,21885,18,22250,42,5,4,19,276.2823849123521,1.80,20,279.59,-2.71,0,0,11.665709865480132
10,0,1012,3,3,1,0,3,3,3,0,0,0,1,0,0,0,0,"[ 3 ]",18,22250,199,22119,5,2,14,20,283.94238857446146,0.55,20,294.94,73.44,0,0,11.665709865480132
11,0,1012,3,3,1,0,4,4,4,0,0,0,2,0,0,0,0,"[ 3 ]",199,22119,149,21884,2,0,14,26,375.44238857446146,1.31,26,401.64,566.74,0,0,11.665709865480132
12,0,1012,3,1,2,0,5,1,1,0,0,0,1,0,0,0,0,"[ 3 ]",149,21884,281,20595,0,1,4,66,975.4423885744615,12.53,68,995.98,122.40,0,0,14.46533552996132
13,0,1012,3,1,2,0,6,2,2,0,0,0,2,0,0,0,0,"[ 3 ]",281,20595,149,21884,1,0,4,76,1125.4423885744613,12.53,78,1145.95,276.99,0,0,14.46533552996132
14,1,1012,4,3,1,0,1,1,1,0,0,0,1,1,0,2,0,"[ 1,4 ]",149,21884,154,21811,0,3,4,16,225.44238857446146,2.78,16,230.50,482.88,0,0,9.934495952116084
15,0,1012,4,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 4 ]",154,21811,26,23788,3,42,4,49,720.4423885744615,8.69,50,733.80,1.96,0,0,9.934495952116084
16,0,1012,4,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 4 ]",26,23788,149,21884,42,0,4,50,742.822393457274,5.88,51,752.96,669.98,0,0,9.934495952116084
1,0,1013,1,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",149,21885,206,22394,0,9,1,13,190.44639976808034,2.65,13,194.95,8.75,0,0,19.542606128813617
2,0,1013,1,2,1,0,2,2,2,0,0,0,1,0,0,0,0,"[ 1 ]",206,22394,194,22474,9,15,1,14,200.74640281983815,0.39,14,201.73,2.17,0,0,19.542606128813617
3,0,1013,1,2,1,0,3,3,3,0,0,0,1,0,0,0,0,"[ 1 ]",194,22474,194,22474,15,15,1,14,200.94639976808034,0.15,14,201.40,7.80,0,0,19.542606128813617
4,0,1013,1,2,1,0,4,4,4,0,0,0,1,0,0,0,0,"[ 1 ]",194,22474,136,22465,15,15,1,14,206.24640281983815,0.74,14,207.76,7.92,0,0,19.542606128813617
5,0,1013,1,2,1,0,5,5,5,0,0,0,1,0,0,0,0,"[ 1 ]",136,22465,136,22593,15,15,1,14,212.72639854737722,0.27,15,213.36,679.46,0,0,19.542606128813617
6,0,1013,1,2,1,0,6,6,6,0,0,0,2,0,0,0,0,"[ 1 ]",198,22895,198,22895,15,15,1,60,889.8663826782366,0.29,60,890.64,7.76,0,0,19.542606128813617
7,0,1013,1,2,1,0,7,7,7,0,0,0,2,0,0,0,0,"[ 1 ]",198,22895,134,23159,15,62,1,60,895.4463997680804,2.41,60,901.23,6.99,0,0,19.542606128813617
8,0,1013,1,2,1,0,8,8,8,0,0,0,2,0,0,0,0,"[ 1 ]",134,23159,149,21885,62,0,1,61,905.2664070922991,3.77,61,913.26,519.69,0,0,19.542606128813617
9,0,1013,2,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",149,21885,380,21878,0,1,1,20,295.4463997680803,1.41,20,298.05,555.35,0,0,32.70410621296303
10,0,1013,2,2,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",380,21878,200,22290,1,9,1,57,850.4463997680804,1.85,57,853.59,8.51,0,0,32.70410621296303
11,0,1013,2,2,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 2 ]",200,22290,134,23208,9,62,1,58,859.1464119751116,2.46,58,864.69,7.33,0,0,32.70410621296303
12,0,1013,2,2,1,0,4,4,4,0,0,0,2,0,0,0,0,"[ 2 ]",134,23208,149,21885,62,0,1,58,869.0663948852679,3.77,59,877.06,555.89,0,0,32.70410621296303
13,0,1013,3,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 3 ]",149,21885,145,22113,0,71,1,20,295.4463997680803,1.08,20,297.55,53.69,0,0,21.513763438049722
14,0,1013,3,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 3 ]",145,22113,149,21885,71,0,1,24,348.28639610597094,1.08,24,350.39,68.01,0,0,21.513763438049722
15,0,1013,3,1,2,0,3,1,1,0,0,0,1,0,0,0,0,"[ 3 ]",149,21885,463,463,0,1,1,28,415.4463997680803,13.20,30,437.13,626.27,0,0,21.74871240724047
16,0,1013,3,1,2,0,4,2,2,0,0,0,2,0,0,0,0,"[ 3 ]",463,463,149,21885,1,0,1,71,1060.4463997680803,13.76,73,1082.00,26.40,0,0,21.74871240724047
17,0,1013,3,3,3,0,5,1,1,0,0,0,1,0,0,0,0,"[ 3 ]",149,21885,200,22261,0,73,1,74,1105.4463997680803,1.79,74,1108.73,6.09,0,0,21.513763438049722
18,0,1013,3,3,3,0,6,2,2,0,0,0,2,0,0,0,0,"[ 3 ]",200,22261,149,21885,73,0,1,74,1111.8664437133928,1.79,75,1115.15,317.80,0,0,21.513763438049722
1,0,1014,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",149,21885,94,23436,0,15,1,31,459.9629672412887,5.46,32,472.41,0.51,0,0,11.962534063203417
2,0,1014,1,1,1,0,2,2,2,0,0,0,1,0,0,0,0,"[ 1 ]",94,23436,94,23436,15,15,1,32,470.4629672412887,0.14,32,470.86,311.78,0,0,11.962534063203417
3,0,1014,1,1,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",61,24769,61,24769,15,15,1,52,780.1829379444137,0.22,52,780.75,7.33,0,0,11.962534063203417
4,0,1014,1,1,1,0,4,4,4,0,0,0,2,0,0,0,0,"[ 1 ]",61,24769,57,24306,15,15,1,53,785.6229403858199,1.47,53,789.11,6.91,0,0,11.962534063203417
5,0,1014,1,1,1,0,5,5,5,0,0,0,2,0,0,0,0,"[ 1 ]",57,24306,385,23234,15,15,1,53,793.5629428272262,3.20,54,802.02,5.40,0,0,11.962534063203417
6,0,1014,1,1,1,0,6,6,6,0,0,0,2,0,0,0,0,"[ 1 ]",385,23234,149,21885,15,0,1,54,804.9629672412887,3.76,55,812.05,620.41,0,0,11.962534063203417
1,0,1015,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",149,21885,18,22250,0,5,1,65,968.9235051060286,1.80,65,972.22,4.52,0,0,1.8283873124964862
2,0,1015,1,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",18,22250,149,21885,5,0,1,65,975.3235295200911,1.80,66,978.62,452.80,0,0,1.8283873124964862
1,0,1016,2,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",149,21932,134,23208,0,62,1,36,537.6607218168355,3.76,37,544.90,90.38,0,0,4.531977952314004
2,0,1016,2,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",134,23208,149,21932,62,0,1,42,630.1207437894917,3.77,43,637.96,797.20,0,0,4.531977952314004
1,0,1019,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",149,21947,393,22506,0,1,3,19,283.64557976674416,10.10,20,294.82,99.98,0,0,8.75872245098265
2,0,1019,1,3,1,1,2,1,0,1,0,0,1,0,0,0,0,"[ 1 ]",393,22506,136,22465,1,9,3,26,388.64557976674416,6.75,27,401.29,37.51,0,0,6.391989688995504
3,0,1019,1,3,1,1,3,2,0,2,0,0,2,0,0,0,0,"[ 1 ]",136,22465,393,22506,9,1,3,29,432.64557976674416,6.75,30,445.18,384.62,0,0,6.391989688995504
4,0,1019,1,1,1,0,4,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",393,22506,152,21595,1,42,3,55,823.6455797667442,8.54,56,838.98,12.90,0,0,8.75872245098265
5,0,1019,1,1,1,0,5,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",152,21595,149,21947,42,0,3,56,845.7255968565879,3.75,57,852.81,21.99,0,0,8.75872245098265
6,0,1019,1,3,2,0,6,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",149,21947,134,23208,0,62,3,58,868.6455797667442,3.76,59,875.89,1.37,0,0,6.391989688995504
7,0,1019,1,3,2,0,7,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",134,23208,149,21947,62,0,3,58,871.1056017394004,3.77,59,879.10,55.70,0,0,6.391989688995504
8,1,1019,1,3,3,0,8,1,1,0,1,1,1,0,0,0,0,"[ 1,3 ]",149,21947,194,22474,0,7,3,62,928.6455797667442,2.50,62,932.15,157.65,0,0,6.391989688995504
9,2,1019,1,3,3,0,9,2,2,0,1,1,2,0,0,0,0,"[ 1,3 ]",194,22474,149,21947,7,0,3,72,1083.645579766744,2.50,73,1087.15,349.00,0,0,6.391989688995504
